group_type,group_id,group_size,train_count,val_count,split_leak,cross_label,val_error_count,labels,val_paths,train_paths
near_duplicate,near_130,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00262.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01851.jpg
near_duplicate,near_131,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00264.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01822.jpg
near_duplicate,near_132,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00301.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01956.jpg,
near_duplicate,near_133,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00353.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01910.jpg
near_duplicate,near_134,4,4,0,0,0,0,sunny:4,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00367.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01722.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01815.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01886.jpg
near_duplicate,near_135,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00408.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01941.jpg
near_duplicate,near_136,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00498.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01964.jpg
near_duplicate,near_137,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00504.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00954.jpg
near_duplicate,near_138,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00519.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01803.jpg
near_duplicate,near_139,3,3,0,0,0,0,sunny:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00541.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01842.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01952.jpg
near_duplicate,near_140,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00543.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01870.jpg
near_duplicate,near_141,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00570.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01829.jpg
near_duplicate,near_142,3,3,0,0,0,0,sunny:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00571.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00986.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01942.jpg
near_duplicate,near_143,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00574.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01840.jpg
near_duplicate,near_144,3,3,0,0,0,0,sunny:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00591.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01824.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01876.jpg
near_duplicate,near_145,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00599.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01957.jpg
near_duplicate,near_146,2,1,1,1,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00652.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01579.jpg
near_duplicate,near_147,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00685.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01832.jpg,
near_duplicate,near_148,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00785.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01911.jpg
near_duplicate,near_149,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00789.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01924.jpg
near_duplicate,near_150,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00831.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01835.jpg
near_duplicate,near_151,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00850.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01799.jpg
near_duplicate,near_152,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00898.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01959.jpg
near_duplicate,near_153,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00905.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01917.jpg
near_duplicate,near_154,5,5,0,0,0,0,sunny:5,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00906.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01839.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01844.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01865.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01966.jpg
near_duplicate,near_155,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00919.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01937.jpg,
near_duplicate,near_156,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00932.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01948.jpg
near_duplicate,near_157,2,1,1,1,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01569.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00967.jpg
near_duplicate,near_158,6,6,0,0,0,0,sunny:6,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00968.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01713.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01805.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01872.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01902.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01907.jpg
near_duplicate,near_159,3,3,0,0,0,0,sunny:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00984.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01894.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01935.jpg
near_duplicate,near_160,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01001.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01919.jpg
near_duplicate,near_161,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01022.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01878.jpg,
near_duplicate,near_162,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01080.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01893.jpg
near_duplicate,near_163,3,3,0,0,0,0,sunny:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01112.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01862.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01909.jpg
near_duplicate,near_164,4,2,2,1,0,0,sunny:4,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01140.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01866.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01877.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01954.jpg
near_duplicate,near_165,3,3,0,0,0,0,sunny:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01144.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01855.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01899.jpg
near_duplicate,near_166,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01148.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01860.jpg
near_duplicate,near_167,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01233.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01841.jpg,
near_duplicate,near_168,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01236.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01946.jpg,
near_duplicate,near_169,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01291.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01901.jpg
near_duplicate,near_170,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01321.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01810.jpg
near_duplicate,near_171,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01374.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01843.jpg
near_duplicate,near_172,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01417.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01798.jpg
near_duplicate,near_173,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01447.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01965.jpg,
near_duplicate,near_174,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01454.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01836.jpg
near_duplicate,near_175,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01487.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01960.jpg
near_duplicate,near_176,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01523.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01881.jpg
near_duplicate,near_177,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01593.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01838.jpg
near_duplicate,near_178,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01619.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01859.jpg
near_duplicate,near_179,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01671.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01816.jpg
near_duplicate,near_180,3,3,0,0,0,0,sunny:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01694.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01880.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01900.jpg
near_duplicate,near_181,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01712.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01818.jpg,
near_duplicate,near_182,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01718.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01889.jpg
near_duplicate,near_183,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01755.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01925.jpg
near_duplicate,near_184,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01768.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01903.jpg
near_duplicate,near_185,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01769.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01820.jpg
near_duplicate,near_186,3,2,1,1,0,0,sunny:3,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01928.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01784.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01926.jpg
near_duplicate,near_187,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01802.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01905.jpg
near_duplicate,near_188,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01813.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01953.jpg
near_duplicate,near_189,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01828.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01852.jpg
near_duplicate,near_190,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01833.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01951.jpg
near_duplicate,near_191,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01854.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01913.jpg
near_duplicate,near_192,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01931.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01936.jpg
near_duplicate,near_193,2,1,1,1,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01958.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01934.jpg
